id,date,country,store,product,num_sold,year
29929,2010-11-29,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2010
30019,2010-11-30,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30109,2010-12-01,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30199,2010-12-02,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2010
30289,2010-12-03,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30379,2010-12-04,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30469,2010-12-05,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
30559,2010-12-06,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30649,2010-12-07,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2010
30739,2010-12-08,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30829,2010-12-09,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
30919,2010-12-10,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
31009,2010-12-11,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
31099,2010-12-12,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
31189,2010-12-13,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
31279,2010-12-14,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
31369,2010-12-15,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
31459,2010-12-16,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
31549,2010-12-17,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2010
31639,2010-12-18,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2010
31729,2010-12-19,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2010
31819,2010-12-20,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
31909,2010-12-21,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
31999,2010-12-22,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2010
32089,2010-12-23,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
32179,2010-12-24,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
32269,2010-12-25,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2010
32359,2010-12-26,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2010
32449,2010-12-27,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2010
32539,2010-12-28,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2010
32629,2010-12-29,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2010
32719,2010-12-30,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2010
32809,2010-12-31,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2010
32899,2011-01-01,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
32989,2011-01-02,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
33079,2011-01-03,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
33169,2011-01-04,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
33259,2011-01-05,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
33349,2011-01-06,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
33439,2011-01-07,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
33529,2011-01-08,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
33619,2011-01-09,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
33709,2011-01-10,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
33799,2011-01-11,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
33889,2011-01-12,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
33979,2011-01-13,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
34069,2011-01-14,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
34159,2011-01-15,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
34249,2011-01-16,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
34339,2011-01-17,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
34429,2011-01-18,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
34519,2011-01-19,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
34609,2011-01-20,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
34699,2011-01-21,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
34789,2011-01-22,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
34879,2011-01-23,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
34969,2011-01-24,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
35059,2011-01-25,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
35149,2011-01-26,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
35239,2011-01-27,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
35329,2011-01-28,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
35419,2011-01-29,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
35509,2011-01-30,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
35599,2011-01-31,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
35689,2011-02-01,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
35779,2011-02-02,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
35869,2011-02-03,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
35959,2011-02-04,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
36049,2011-02-05,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
36139,2011-02-06,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
36229,2011-02-07,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
36319,2011-02-08,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
36409,2011-02-09,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
36499,2011-02-10,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
36589,2011-02-11,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
36679,2011-02-12,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
36769,2011-02-13,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
36859,2011-02-14,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
36949,2011-02-15,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
37039,2011-02-16,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
37129,2011-02-17,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
37219,2011-02-18,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
37309,2011-02-19,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
37399,2011-02-20,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
37489,2011-02-21,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
37579,2011-02-22,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
37669,2011-02-23,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
37759,2011-02-24,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
37849,2011-02-25,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
37939,2011-02-26,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
38029,2011-02-27,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
38119,2011-02-28,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
38209,2011-03-01,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
38299,2011-03-02,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
38389,2011-03-03,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
38479,2011-03-04,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
38569,2011-03-05,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
38659,2011-03-06,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
38749,2011-03-07,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
38839,2011-03-08,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
38929,2011-03-09,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
39019,2011-03-10,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
39109,2011-03-11,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
39199,2011-03-12,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
39289,2011-03-13,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
39379,2011-03-14,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
39469,2011-03-15,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
39559,2011-03-16,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
39649,2011-03-17,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
39739,2011-03-18,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
39829,2011-03-19,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
39919,2011-03-20,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
40009,2011-03-21,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
40099,2011-03-22,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
40189,2011-03-23,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
40279,2011-03-24,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
40369,2011-03-25,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
40459,2011-03-26,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
40549,2011-03-27,Kenya,Discount Stickers,Kerneler Dark Mode,11.0,2011
40639,2011-03-28,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
40729,2011-03-29,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
40819,2011-03-30,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
40909,2011-03-31,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
40999,2011-04-01,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41089,2011-04-02,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
41179,2011-04-03,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
41269,2011-04-04,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41359,2011-04-05,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41449,2011-04-06,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41539,2011-04-07,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41629,2011-04-08,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41719,2011-04-09,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
41809,2011-04-10,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
41899,2011-04-11,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
41989,2011-04-12,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
42079,2011-04-13,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
42169,2011-04-14,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
42259,2011-04-15,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
42349,2011-04-16,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
42439,2011-04-17,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
42529,2011-04-18,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
42619,2011-04-19,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
42709,2011-04-20,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
42799,2011-04-21,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
42889,2011-04-22,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
42979,2011-04-23,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
43069,2011-04-24,Kenya,Discount Stickers,Kerneler Dark Mode,11.0,2011
43159,2011-04-25,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
43249,2011-04-26,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
43339,2011-04-27,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
43429,2011-04-28,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
43519,2011-04-29,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
43609,2011-04-30,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
43699,2011-05-01,Kenya,Discount Stickers,Kerneler Dark Mode,11.0,2011
43789,2011-05-02,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
43879,2011-05-03,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
43969,2011-05-04,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
44059,2011-05-05,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
44149,2011-05-06,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
44239,2011-05-07,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
44329,2011-05-08,Kenya,Discount Stickers,Kerneler Dark Mode,12.0,2011
44419,2011-05-09,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
44509,2011-05-10,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
44599,2011-05-11,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
44689,2011-05-12,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
44779,2011-05-13,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
44869,2011-05-14,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
44959,2011-05-15,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
45049,2011-05-16,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
45139,2011-05-17,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
45229,2011-05-18,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
45319,2011-05-19,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
45409,2011-05-20,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
45499,2011-05-21,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
45589,2011-05-22,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
45679,2011-05-23,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
45769,2011-05-24,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
45859,2011-05-25,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
45949,2011-05-26,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
46039,2011-05-27,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
46129,2011-05-28,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
46219,2011-05-29,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
46309,2011-05-30,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
46399,2011-05-31,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
46489,2011-06-01,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
46579,2011-06-02,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
46669,2011-06-03,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
46759,2011-06-04,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
46849,2011-06-05,Kenya,Discount Stickers,Kerneler Dark Mode,10.0,2011
46939,2011-06-06,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
47029,2011-06-07,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
47119,2011-06-08,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
47209,2011-06-09,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
47299,2011-06-10,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
47389,2011-06-11,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
47479,2011-06-12,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
47569,2011-06-13,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
47659,2011-06-14,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
47749,2011-06-15,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
47839,2011-06-16,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
47929,2011-06-17,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
48019,2011-06-18,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
48109,2011-06-19,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
48199,2011-06-20,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
48289,2011-06-21,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
48379,2011-06-22,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
48469,2011-06-23,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
48559,2011-06-24,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
48649,2011-06-25,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
48739,2011-06-26,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
48829,2011-06-27,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
48919,2011-06-28,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
49009,2011-06-29,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
49099,2011-06-30,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
49189,2011-07-01,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
49279,2011-07-02,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
49369,2011-07-03,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
49459,2011-07-04,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
49549,2011-07-05,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
49639,2011-07-06,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
49729,2011-07-07,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
49819,2011-07-08,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
49909,2011-07-09,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
49999,2011-07-10,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
50089,2011-07-11,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
50179,2011-07-12,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
50269,2011-07-13,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
50359,2011-07-14,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
50449,2011-07-15,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
50539,2011-07-16,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
50629,2011-07-17,Kenya,Discount Stickers,Kerneler Dark Mode,9.0,2011
50719,2011-07-18,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
50809,2011-07-19,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
50899,2011-07-20,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
50989,2011-07-21,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
51079,2011-07-22,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
51169,2011-07-23,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
51259,2011-07-24,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
51349,2011-07-25,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
51439,2011-07-26,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
51529,2011-07-27,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
51619,2011-07-28,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
51709,2011-07-29,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
51799,2011-07-30,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
51889,2011-07-31,Kenya,Discount Stickers,Kerneler Dark Mode,8.0,2011
51979,2011-08-01,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
52069,2011-08-02,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52159,2011-08-03,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52249,2011-08-04,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52339,2011-08-05,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52429,2011-08-06,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
52519,2011-08-07,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
52609,2011-08-08,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52699,2011-08-09,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52789,2011-08-10,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
52879,2011-08-11,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
52969,2011-08-12,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
53059,2011-08-13,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
53149,2011-08-14,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
53239,2011-08-15,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
53329,2011-08-16,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
53419,2011-08-17,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
53509,2011-08-18,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
53599,2011-08-19,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
53689,2011-08-20,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
53779,2011-08-21,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
53869,2011-08-22,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
53959,2011-08-23,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
54049,2011-08-24,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
54139,2011-08-25,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
54229,2011-08-26,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
54319,2011-08-27,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
54409,2011-08-28,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
54499,2011-08-29,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
54589,2011-08-30,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
54679,2011-08-31,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
54769,2011-09-01,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
54859,2011-09-02,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
54949,2011-09-03,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
55039,2011-09-04,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
55129,2011-09-05,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
55219,2011-09-06,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
55309,2011-09-07,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
55399,2011-09-08,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
55489,2011-09-09,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
55579,2011-09-10,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
55669,2011-09-11,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
55759,2011-09-12,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
55849,2011-09-13,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
55939,2011-09-14,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56029,2011-09-15,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56119,2011-09-16,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56209,2011-09-17,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
56299,2011-09-18,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
56389,2011-09-19,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56479,2011-09-20,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
56569,2011-09-21,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56659,2011-09-22,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56749,2011-09-23,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56839,2011-09-24,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
56929,2011-09-25,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
57019,2011-09-26,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57109,2011-09-27,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
57199,2011-09-28,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57289,2011-09-29,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57379,2011-09-30,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57469,2011-10-01,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57559,2011-10-02,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
57649,2011-10-03,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57739,2011-10-04,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57829,2011-10-05,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
57919,2011-10-06,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
58009,2011-10-07,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
58099,2011-10-08,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
58189,2011-10-09,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
58279,2011-10-10,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
58369,2011-10-11,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
58459,2011-10-12,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
58549,2011-10-13,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
58639,2011-10-14,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
58729,2011-10-15,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
58819,2011-10-16,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
58909,2011-10-17,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
58999,2011-10-18,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
59089,2011-10-19,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
59179,2011-10-20,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
59269,2011-10-21,Kenya,Discount Stickers,Kerneler Dark Mode,6.0,2011
59359,2011-10-22,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
59449,2011-10-23,Kenya,Discount Stickers,Kerneler Dark Mode,7.0,2011
59539,2011-10-24,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
59629,2011-10-25,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
59719,2011-10-26,Kenya,Discount Stickers,Kerneler Dark Mode,5.0,2011
